term_key,form_display,form_normalized,count,entry_count,text_sources,author_groups
ο δε φλοιος της ριζης του δενδρου,ὁ δὲ φλοιὸς τῆς ῥίζης τοῦ δένδρου,ο δε φλοιος της ριζης του δενδρου,1,1,AET_LM,Aetius
ο καρπος,ὁ καρπός,ο καρπος,4,4,DIOSC_DMM;GAL_SMT;PAUL_AEG,Dioscorides;Galen;Paul
ο καρπος,ὁ καρπὸς,ο καρπος,8,8,AET_LM;GAL_SMT;PAUL_AEG,Aetius;Galen;Paul
ο καρπος,ὁ καρπός,ο καρπος,2,2,PAUL_AEG,Paul
ο καρπος (μαλαχης),ὁ καρπὸς (Μαλάχης),ο καρπος (μαλαχης),1,1,PAUL_AEG,Paul
ο καρπος αυτης,ὁ καρπὸς αὐτῆς,ο καρπος αυτης,6,6,DIOSC_DMM;GAL_SMT;PAUL_AEG,Dioscorides;Galen;Paul
ο καρπος αυτου,ὁ καρπὸς αὐτοῦ,ο καρπος αυτου,1,1,PAUL_AEG,Paul
ο καρπος δε της ολοσχοινου,ὁ καρπὸς δὲ τῆς ὁλοσχοίνου,ο καρπος δε της ολοσχοινου,1,1,GAL_SMT,Galen
ο καρπος εστι της θυμελαιας,ὁ καρπός ἐστι τῆς θυμελαίας,ο καρπος εστι της θυμελαιας,1,1,PAUL_AEG,Paul
ο καρπος πιστακιων,ὁ καρπὸς Πιστακίων,ο καρπος πιστακιων,1,1,PAUL_AEG,Paul
ο καρπος της δρυος,ὁ καρπὸς τῆς δρυός,ο καρπος της δρυος,1,1,GAL_SMT,Galen
ο καρπος της κρανιας,ὁ καρπὸς τῆς κρανίας,ο καρπος της κρανιας,1,1,PAUL_AEG,Paul
ο καρπος της ολοσχοινου,ὁ καρπὸς τῆς ὁλοσχοίνου,ο καρπος της ολοσχοινου,1,1,AET_LM,Aetius
ο καρπος των πιτυων,ὁ καρπὸς τῶν πιτύων,ο καρπος των πιτυων,1,1,AET_LM,Aetius
ο καυλος,ὁ καυλὸς,ο καυλος,1,1,DIOSC_DMM,Dioscorides
ο κοκκος αυτου του κικους,ὁ κόκκος αὐτοῦ τοῦ κίκους,ο κοκκος αυτου του κικους,1,1,GAL_SMT,Galen
ο μεν απο των κωλων,ὁ μὲν ἀπὸ τῶν κώλων,ο μεν απο των κωλων,1,1,PAUL_AEG,Paul
ο μεταξυ της σαρκος και του λεπους φλοιος,ὁ μεταξὺ τῆς σαρκὸς καὶ τοῦ λέπους φλοιός,ο μεταξυ της σαρκος και του λεπους φλοιος,1,1,DIOSC_DMM,Dioscorides
ο οπος,ὁ ὀπός,ο οπος,1,1,GAL_SMT,Galen
ο οπος αυτης,ὁ ὀπὸς αὐτῆς,ο οπος αυτης,1,1,PAUL_AEG,Paul
ο περικειμενος φλοιος,ὁ περικείμενος φλοιὸς,ο περικειμενος φλοιος,1,1,DIOSC_DMM,Dioscorides
ο της ριζης φλοιος,ὁ τῆς ῥίζης φλοιός,ο της ριζης φλοιος,1,1,PAUL_AEG,Paul
ο της ρου καρπος,ὁ τῆς ῥοῦ καρπός,ο της ρου καρπος,1,1,AET_LM,Aetius
ο φλοιος,ὁ φλοιὸς,ο φλοιος,2,2,PAUL_AEG,Paul
ο φλοιος αυτης,ὁ φλοιὸς αὐτῆς,ο φλοιος αυτης,1,1,PAUL_AEG,Paul
ο φλοιος αυτου,ὁ φλοιὸς αὐτοῦ,ο φλοιος αυτου,1,1,PAUL_AEG,Paul
ο φλοιος της ριζης,ὁ φλοιὸς τῆς ῥίζης,ο φλοιος της ριζης,2,2,DIOSC_DMM;PAUL_AEG,Dioscorides;Paul
ο φλοιος της ριζης,ὁ φλοιὸς τῆς ῥίζης,ο φλοιος της ριζης,2,2,AET_LM;PAUL_AEG,Aetius;Paul
ο χυλος,ὁ χυλὸς,ο χυλος,3,3,PAUL_AEG,Paul
οα,ὄα,οα,2,2,GAL_SMT;PAUL_AEG,Galen;Paul
οδοντων,ὀδόντων,οδοντων,1,1,PAUL_AEG,Paul
οη,ὄη,οη,3,3,GAL_SMT;ORIB_CM;PAUL_AEG,Galen;Oribasius;Paul
οθνια,ὀθνία,οθνια,1,1,GAL_SMT,Galen
οθοννα,ὀθόννα,οθοννα,3,3,DIOSC_DMM;PAUL_AEG,Dioscorides;Paul
οι ακρεμονες,οἱ ἀκρεμόνες,οι ακρεμονες,1,1,PAUL_AEG,Paul
οι ακρεμονες,οἱ ἀκρεμόνες,οι ακρεμονες,1,1,AET_LM,Aetius
οι δε κλωνες,οἱ δὲ κλῶνες,οι δε κλωνες,1,1,PAUL_AEG,Paul
οι μηροι του βοος,οἱ μηροὶ τοῦ βοὸς,οι μηροι του βοος,1,1,PAUL_AEG,Paul
οινανθη,οἰνάνθη,οινανθη,4,4,DIOSC_DMM;PAUL_AEG,Dioscorides;Paul
οινανθην,οἰνάνθην,οινανθην,1,1,DIOSC_DMM,Dioscorides
οινανθην αμπελου,οἰνάνθην ἀμπέλου,οινανθην αμπελου,1,1,AET_LM,Aetius
οινοκηκις,οἰνοκηκίς,οινοκηκις,1,1,GAL_SMT,Galen
οινομελι,οἰνόμελι,οινομελι,2,2,DIOSC_DMM,Dioscorides
οινομελι,οἰνόμελι,οινομελι,1,1,PAUL_AEG,Paul
οινος,οἶνος,οινος,504,503,AET_LM;DIOSC_DMM;GAL_ALIM;GAL_SMT;ORIB_CM;PAUL_AEG,Aetius;Dioscorides;Galen;Oribasius;Paul
οινος ακρατος,οἶνος ἄκρατος,οινος ακρατος,3,3,AET_LM,Aetius
οινος αμινναιος,οἶνος Ἀμινναῖος,οινος αμινναιος,1,1,DIOSC_DMM,Dioscorides
οινος αρωματιτης,οἶνος ἀρωματίτης,οινος αρωματιτης,1,1,DIOSC_DMM,Dioscorides
οινος αυστηρος,οἶνος αὐστηρός,οινος αυστηρος,17,17,AET_LM;DIOSC_DMM;GAL_SMT;PAUL_AEG,Aetius;Dioscorides;Galen;Paul
οινος αυστηρος οξυβαφος,οἶνος αὐστηρὸς ὀξυβάφος,οινος αυστηρος οξυβαφος,1,1,AET_LM,Aetius
οινος αυστηρος παλαιος,οἶνος αὐστηρός παλαιός,οινος αυστηρος παλαιος,1,1,DIOSC_DMM,Dioscorides
οινος γλυκυς,οἶνος γλυκύς,οινος γλυκυς,10,10,AET_LM;DIOSC_DMM;GAL_ALIM;GAL_SMT,Aetius;Dioscorides;Galen
οινος ευωδης,οἶνος εὐώδης,οινος ευωδης,7,7,AET_LM;DIOSC_DMM;GAL_SMT,Aetius;Dioscorides;Galen
οινος ευωδης στερεος,οἶνος εὐώδης στερεός,οινος ευωδης στερεος,1,1,AET_LM,Aetius
οινος θερμος ακρατος,οἶνος θερμός ἄκρατος,οινος θερμος ακρατος,1,1,AET_LM,Aetius
οινος καθαρτικος,οἶνος καθαρτικός,οινος καθαρτικος,1,1,DIOSC_DMM,Dioscorides
οινος καλαμινθιτης,οἶνος καλαμινθίτης,οινος καλαμινθιτης,1,1,DIOSC_DMM,Dioscorides
οινος κεκραμενος,οἶνος κεκραμένος,οινος κεκραμενος,2,2,DIOSC_DMM,Dioscorides
οινος κιρρος,οἶνος κιρρός,οινος κιρρος,1,1,AET_LM,Aetius
οινος κονυζιτης,οἶνος κονυζίτης,οινος κονυζιτης,1,1,DIOSC_DMM,Dioscorides
οινος λεπτος,οἶνος λεπτός,οινος λεπτος,5,5,AET_LM;GAL_SMT;PAUL_AEG,Aetius;Galen;Paul
οινος λεσβιος,οἶνος Λέσβιος,οινος λεσβιος,1,1,DIOSC_DMM,Dioscorides
οινος λευκος,οἶνος λευκός,οινος λευκος,15,15,AET_LM;DIOSC_DMM;GAL_SMT;PAUL_AEG,Aetius;Dioscorides;Galen;Paul
οινος λευκος και λεπτος,οἶνος λευκός καὶ λεπτός,οινος λευκος και λεπτος,1,1,AET_LM,Aetius
οινος λευκος και λεπτος,οἶνος λευκὸς καὶ λεπτός,οινος λευκος και λεπτος,1,1,ORIB_CM,Oribasius
οινος λευκος παλαιος,οἶνος λευκός παλαιός,οινος λευκος παλαιος,1,1,AET_LM,Aetius
οινος μελας,οἶνος μέλας,οινος μελας,1,1,DIOSC_DMM,Dioscorides
οινος μελας αυστηρος,οἶνος μέλας αὐστηρός,οινος μελας αυστηρος,6,6,AET_LM;DIOSC_DMM;GAL_SMT,Aetius;Dioscorides;Galen
οινος οριγανιτης,οἶνος ὀριγανίτης,οινος οριγανιτης,1,1,DIOSC_DMM,Dioscorides
οινος παλαιος,οἶνος παλαιός,οινος παλαιος,9,9,AET_LM;DIOSC_DMM;GAL_SMT,Aetius;Dioscorides;Galen
οινος παλαιος γλυκυς,οἶνος παλαιός γλυκύς,οινος παλαιος γλυκυς,1,1,DIOSC_DMM,Dioscorides
οινος παλαιος ευωδης,οἶνος παλαιός εὐώδης,οινος παλαιος ευωδης,1,1,AET_LM,Aetius
οινος παλαιος ευωδης,οἶνος παλαιὸς εὐώδης,οινος παλαιος ευωδης,3,3,DIOSC_DMM,Dioscorides
οινος παλαιος ιταλικος,οἶνος παλαιὸς Ἰταλικός,οινος παλαιος ιταλικος,1,1,DIOSC_DMM,Dioscorides
οινος τεθαλασσωμενος,οἶνος τεθαλασσωμένος,οινος τεθαλασσωμενος,1,1,DIOSC_DMM,Dioscorides
οινος φοινικιτης,οἶνος φοινικίτης,οινος φοινικιτης,1,1,DIOSC_DMM,Dioscorides
οινος χιος,οἶνος Χῖος,οινος χιος,3,3,DIOSC_DMM,Dioscorides
οινος χιος αθαλασσιος,οἶνος Χῖος ἀθαλάσσιος,οινος χιος αθαλασσιος,1,1,DIOSC_DMM,Dioscorides
οινωδης,οἰνώδης,οινωδης,1,1,DIOSC_DMM,Dioscorides
οισυπηρων εριων λιπος,οἰσυπηρῶν ἐρίων λίπος,οισυπηρων εριων λιπος,1,1,DIOSC_DMM,Dioscorides
οισυπον,οἴσυπον,οισυπον,1,1,ORIB_CM,Oribasius
οισυπος,οἴσυπος,οισυπος,5,5,DIOSC_DMM;GAL_SMT;PAUL_AEG,Dioscorides;Galen;Paul
οισυπος,οἶσυπος,οισυπος,1,1,DIOSC_DMM,Dioscorides
ολεσαθρον,ὀλέσαθρον,ολεσαθρον,1,1,DIOSC_DMM,Dioscorides
ολκος,ὁλκός,ολκος,1,1,DIOSC_DMM,Dioscorides
ολοκυρον,ὁλόκυρον,ολοκυρον,1,1,DIOSC_DMM,Dioscorides
ολον θαμνιον,ὅλον θαμνίον,ολον θαμνιον,1,1,PAUL_AEG,Paul
ολον το φυτον,ὅλον τὸ φυτόν,ολον το φυτον,1,1,PAUL_AEG,Paul
ολοστεον,ὁλόστεον,ολοστεον,1,1,DIOSC_DMM,Dioscorides
ολοστιον,ὀλόστιον,ολοστιον,2,2,GAL_SMT;ORIB_CM,Galen;Oribasius
ολοστιον,ὀλόστιον,ολοστιον,1,1,PAUL_AEG,Paul
ολοσχοινος,ὁλοσχοῖνος,ολοσχοινος,2,2,DIOSC_DMM;PAUL_AEG,Dioscorides;Paul
ολοσχοινος,ὁλόσχοινος,ολοσχοινος,3,3,AET_LM;GAL_SMT;ORIB_CM,Aetius;Galen;Oribasius
ολοσχοινος,ὁλόσχοινος,ολοσχοινος,2,2,DIOSC_DMM;PAUL_AEG,Dioscorides;Paul
ολυνθος,ὄλυνθος,ολυνθος,10,10,DIOSC_DMM;GAL_SMT;ORIB_CM;PAUL_AEG,Dioscorides;Galen;Oribasius;Paul
ολυνθος λειος,ὄλυνθος λεῖος,ολυνθος λειος,1,1,DIOSC_DMM,Dioscorides
ολυρα,ὀλύρα,ολυρα,1,1,GAL_SMT,Galen
ολυρα,ὄλυρα,ολυρα,1,1,DIOSC_DMM,Dioscorides
ομβριον υδωρ,ὄμβριον ὕδωρ,ομβριον υδωρ,4,4,AET_LM;DIOSC_DMM,Aetius;Dioscorides
ομβριος,ὄμβριος,ομβριος,1,1,PAUL_AEG,Paul
ομβριος υδωρ,ὄμβριος ὕδωρ,ομβριος υδωρ,1,1,AET_LM,Aetius
ομφακινον,ὀμφάκινον,ομφακινον,3,3,AET_LM;GAL_SMT;ORIB_CM,Aetius;Galen;Oribasius
ομφακινον ελαιον,ὀμφάκινον ἔλαιον,ομφακινον ελαιον,4,4,DIOSC_DMM,Dioscorides
ομφακινον ελαιον,ὀμφακῖνον ἔλαιον,ομφακινον ελαιον,4,4,AET_LM;DIOSC_DMM,Aetius;Dioscorides
ομφακινος,ὀμφακῖνος,ομφακινος,1,1,AET_LM,Aetius
ομφακιον,ὀμφάκιον,ομφακιον,4,4,AET_LM;DIOSC_DMM;GAL_SMT,Aetius;Dioscorides;Galen
ομφακιον,ὀμφακίον,ομφακιον,1,1,DIOSC_DMM,Dioscorides
ομφακιον,ὀμφακίον,ομφακιον,1,1,GAL_SMT,Galen
ομφακιτης,ὀμφακίτης,ομφακιτης,1,1,DIOSC_DMM,Dioscorides
ομφακιτις,ὀμφακῖτις,ομφακιτις,2,2,DIOSC_DMM;PAUL_AEG,Dioscorides;Paul
ομφακοκαρπον,ὀμφακόκαρπον,ομφακοκαρπον,1,1,PAUL_AEG,Paul
ομφακοκαρπος,ὀμφακόκαρπος,ομφακοκαρπος,1,1,GAL_SMT,Galen
ομφαλοκαρπον,ὀμφαλόκαρπον,ομφαλοκαρπον,1,1,DIOSC_DMM,Dioscorides
ομφαξ,ὄμφαξ,ομφαξ,9,9,AET_LM;DIOSC_DMM;GAL_SMT;ORIB_CM;PAUL_AEG,Aetius;Dioscorides;Galen;Oribasius;Paul
ομφαξ μηπω περκαζουσα,ὄμφαξ μήπω περκαζοῦσα,ομφαξ μηπω περκαζουσα,1,1,DIOSC_DMM,Dioscorides
ομφαξ σταφυλη,ὄμφαξ σταφυλή,ομφαξ σταφυλη,1,1,PAUL_AEG,Paul
ομφατιτης λιθος,ὀμφατίτης λίθος,ομφατιτης λιθος,1,1,GAL_SMT,Galen
ομφοκινον,ὀμφοκῖνον,ομφοκινον,1,1,DIOSC_DMM,Dioscorides
οναγρα,ὀνάγρα,οναγρα,1,1,DIOSC_DMM,Dioscorides
οναγρα,ὄναγρα,οναγρα,1,1,PAUL_AEG,Paul
οναγρος,ὄναγρος,οναγρος,2,2,GAL_SMT;ORIB_CM,Galen;Oribasius
ονειον γαλα,ὄνειον γάλα,ονειον γαλα,2,2,AET_LM;GAL_SMT,Aetius;Galen
ονειος,ὄνειος,ονειος,3,3,AET_LM;DIOSC_DMM;PAUL_AEG,Aetius;Dioscorides;Paul
ονισκος,ὀνίσκος,ονισκος,3,3,AET_LM;GAL_SMT,Aetius;Galen
ονισκος θαλαττιος,ὀνίσκος θαλάττιος,ονισκος θαλαττιος,1,1,AET_LM,Aetius
ονιτις,ὀνίτις,ονιτις,1,1,GAL_SMT,Galen
ονιτις,ὀνῖτις,ονιτις,1,1,DIOSC_DMM,Dioscorides
ονοβρυχις,ὀνοβρυχίς,ονοβρυχις,3,3,GAL_SMT;ORIB_CM;PAUL_AEG,Galen;Oribasius;Paul
ονοθηρα,ὀνοθήρα,ονοθηρα,3,3,DIOSC_DMM;ORIB_CM;PAUL_AEG,Dioscorides;Oribasius;Paul
ονοθηρα,ὀνόθηρα,ονοθηρα,1,1,GAL_SMT,Galen
ονοθουρις,ὀνοθουρίς,ονοθουρις,2,2,GAL_SMT;ORIB_CM,Galen;Oribasius
ονοθουρις,ὀνοθοῦρις,ονοθουρις,1,1,PAUL_AEG,Paul
ονοκλεια,ὀνοκλεία,ονοκλεια,2,2,AET_LM;DIOSC_DMM,Aetius;Dioscorides
ονοκλεια,ὀνόκλεια,ονοκλεια,2,2,GAL_SMT;ORIB_CM,Galen;Oribasius
ονοκλεια,ὀνόκλεια,ονοκλεια,1,1,PAUL_AEG,Paul
ονομα,ὄνομα,ονομα,1,1,PAUL_AEG,Paul
ονομις,ὀνομίς,ονομις,1,1,PAUL_AEG,Paul
ονος,ὄνος,ονος,7,7,AET_LM;DIOSC_DMM;PAUL_AEG,Aetius;Dioscorides;Paul
ονος υπο τας υδριας,ὄνος ὑπὸ τὰς ὑδρίας,ονος υπο τας υδριας,1,1,DIOSC_DMM,Dioscorides
ονοσμα,ὄνοσμα,ονοσμα,3,3,DIOSC_DMM;GAL_SMT;ORIB_CM,Dioscorides;Galen;Oribasius
ονουρις,ὀνοῦρις,ονουρις,1,1,DIOSC_DMM,Dioscorides
ονοχειλες,ὀνοχειλές,ονοχειλες,1,1,DIOSC_DMM,Dioscorides
ονοχειλον,ὀνοχεῖλον,ονοχειλον,1,1,AET_LM,Aetius
ονοχειλος,ὀνοχεῖλος,ονοχειλος,1,1,ORIB_CM,Oribasius
ονοχειλος,ὀνόχειλος,ονοχειλος,1,1,GAL_SMT,Galen
ονοχειλος,ὀνόχειλος,ονοχειλος,1,1,PAUL_AEG,Paul
ονυξ,ὄνυξ,ονυξ,5,5,AET_LM;DIOSC_DMM;GAL_SMT;PAUL_AEG,Aetius;Dioscorides;Galen;Paul
ονυξ αρωματικος μεγας,ὄνυξ ἀρωματικός μέγας,ονυξ αρωματικος μεγας,1,1,AET_LM,Aetius
ονυχα,ὄνυχα,ονυχα,1,1,DIOSC_DMM,Dioscorides
ονυχας αιγων,ὄνυχας αἰγῶν,ονυχας αιγων,2,2,AET_LM;GAL_SMT,Aetius;Galen
ονυχας ονων,ὄνυχας ὄνων,ονυχας ονων,1,1,AET_LM,Aetius
ονυχας υων,ὄνυχας ὑῶν,ονυχας υων,1,1,AET_LM,Aetius
ονυχες ονων,ὄνυχες ὄνων,ονυχες ονων,1,1,DIOSC_DMM,Dioscorides
ονυχιτις,ὀνυχῖτις,ονυχιτις,1,1,DIOSC_DMM,Dioscorides
ονυχος,ὄνυχος,ονυχος,1,1,PAUL_AEG,Paul
ονωνις,ὀνωνίς,ονωνις,4,4,DIOSC_DMM;ORIB_CM;PAUL_AEG,Dioscorides;Oribasius;Paul
ονωνις,ὄνωνις,ονωνις,4,4,DIOSC_DMM;GAL_SMT;PAUL_AEG,Dioscorides;Galen;Paul
οξαλις,ὀξαλίς,οξαλις,1,1,DIOSC_DMM,Dioscorides
οξαλμη,ὀξάλμη,οξαλμη,1,1,DIOSC_DMM,Dioscorides
οξελαιον,ὀξελαῖον,οξελαιον,1,1,DIOSC_DMM,Dioscorides
οξος,ὄξος,οξος,320,320,AET_LM;DIOSC_DMM;GAL_ALIM;GAL_SMT;ORIB_CM;PAUL_AEG,Aetius;Dioscorides;Galen;Oribasius;Paul
οξος δριμυ,ὄξος δριμύ,οξος δριμυ,3,3,AET_LM;GAL_SMT,Aetius;Galen
οξος δριμυς,ὄξος δριμύς,οξος δριμυς,2,2,AET_LM;GAL_SMT,Aetius;Galen
οξος δριμυτατον,ὄξος δριμύτατον,οξος δριμυτατον,1,1,DIOSC_DMM,Dioscorides
οξος λευκον,ὄξος λευκόν,οξος λευκον,1,1,DIOSC_DMM,Dioscorides
οξος λευκον δριμυ,ὄξος λευκὸν δριμύ,οξος λευκον δριμυ,1,1,AET_LM,Aetius
οξυακανθα,ὀξυάκανθα,οξυακανθα,3,3,DIOSC_DMM,Dioscorides
οξυακανθος,ὀξυάκανθος,οξυακανθος,3,3,GAL_SMT;ORIB_CM;PAUL_AEG,Galen;Oribasius;Paul
οξυακανθου καρπος,Ὀξυακάνθου καρπὸς,οξυακανθου καρπος,1,1,ORIB_CM,Oribasius
οξυβαφον,ὀξύβαφον,οξυβαφον,2,2,DIOSC_DMM,Dioscorides
οξυγαλακτινος,ὀξυγαλάκτινος,οξυγαλακτινος,2,2,AET_LM;ORIB_CM,Aetius;Oribasius
οξυγαλακτινος,ὀξυγαλάκτινος,οξυγαλακτινος,1,1,GAL_SMT,Galen
οξυγαλακτινος τυρος,ὀξυγαλάκτινος τυρός,οξυγαλακτινος τυρος,1,1,AET_LM,Aetius
οξυγγιον,ὀξυγγίον,οξυγγιον,1,1,DIOSC_DMM,Dioscorides
οξυγγιον,ὀξύγγιον,οξυγγιον,4,4,DIOSC_DMM,Dioscorides
οξυδρατον,ὀξυδράτον,οξυδρατον,1,1,DIOSC_DMM,Dioscorides
οξυκρατον,ὀξυκράτον,οξυκρατον,1,1,DIOSC_DMM,Dioscorides
οξυκρατον,ὀξύκρατον,οξυκρατον,2,2,PAUL_AEG,Paul
οξυλαπαθον,ὀξυλάπαθον,οξυλαπαθον,4,4,DIOSC_DMM;GAL_SMT;ORIB_CM;PAUL_AEG,Dioscorides;Galen;Oribasius;Paul
οξυλαπαθον,ὀξυλάπαθον,οξυλαπαθον,1,1,AET_LM,Aetius
οξυμελι,ὀξυμέλι,οξυμελι,2,2,DIOSC_DMM;PAUL_AEG,Dioscorides;Paul
οξυμελι,ὀξύμελι,οξυμελι,1,1,DIOSC_DMM,Dioscorides
οξυμυρρινη,ὀξυμυρρίνη,οξυμυρρινη,1,1,DIOSC_DMM,Dioscorides
οξυμυρσινη,ὀξυμυρσίνη,οξυμυρσινη,3,3,DIOSC_DMM,Dioscorides
οξυς,ὀξύς,οξυς,2,2,DIOSC_DMM;PAUL_AEG,Dioscorides;Paul
οξυς χυμος,ὀξύς χυμός,οξυς χυμος,1,1,GAL_SMT,Galen
οξυς χυμος,ὀξὺς χυμός,οξυς χυμος,1,1,ORIB_CM,Oribasius
οξυσχοινος,ὀξυσχοῖνος,οξυσχοινος,2,2,AET_LM;PAUL_AEG,Aetius;Paul
οξυσχοινος,ὀξύσχοινος,οξυσχοινος,4,4,AET_LM;DIOSC_DMM;GAL_SMT;ORIB_CM,Aetius;Dioscorides;Galen;Oribasius
οξυφυλλον,ὀξύφυλλον,οξυφυλλον,2,2,DIOSC_DMM;GAL_SMT,Dioscorides;Galen
οπιον,ὄπιον,οπιον,4,4,DIOSC_DMM;PAUL_AEG,Dioscorides;Paul
οποβαλσαμον,ὀποβάλσαμον,οποβαλσαμον,6,6,AET_LM;GAL_SMT,Aetius;Galen
οποβαλσαμον,ὀποβάλσαμον,οποβαλσαμον,1,1,DIOSC_DMM,Dioscorides
οπον,ὀπὸν,οπον,3,3,DIOSC_DMM;GAL_SMT,Dioscorides;Galen
οπον,ὀπόν,οπον,1,1,PAUL_AEG,Paul
οπον σαγαπηνου,ὀπὸν σαγαπηνοῦ,οπον σαγαπηνου,1,1,GAL_SMT,Galen
οποπαναξ,ὀποπάναξ,οποπαναξ,8,8,AET_LM;DIOSC_DMM;GAL_SMT;ORIB_CM;PAUL_AEG,Aetius;Dioscorides;Galen;Oribasius;Paul
οπος,ὀπός,οπος,44,44,AET_LM;DIOSC_DMM;GAL_ALIM;GAL_SMT;ORIB_CM;PAUL_AEG,Aetius;Dioscorides;Galen;Oribasius;Paul
